# Created At: Wed Oct 15 2025 13:28:25 GMT+0800 (中国标准时间)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?cellTypes=CD14-positive%2C+CD16-positive+monocyte&genes=TYROBP%2CFCER1G%2CCTSS%2CAIF1%2CFCN1%2CLST1%2CPSAP%2CLYZ%2CCOTL1%2CCD68%2CSERPINA1%2CS100A9%2CSPI1%2CTYMP%2CS100A4%2CFTL%2CC1orf162%2CSAT1%2CNPC2%2CCST3%2CITGB2%2CHLA-DPA1%2COAZ1%2CSH3BGRL3%2CHLA-DRA%2CS100A8%2CCFD%2CEMP3%2CSTXBP2%2CCFP%2CCYBB%2CLILRB2%2CTNFRSF1B%2CFGL2%2CMS4A7%2CHLA-DRB5%2CFTH1%2CHLA-DRB1%2CFCGR3A%2CCARD16%2CHLA-DPB1%2CRHOG%2CSRGN%2CLAPTM5%2CARRB2%2CARPC3%2CMS4A6A%2CASAH1%2CHCK%2CC5AR1%2CVSIR%2CTNFSF13B%2CCLEC7A%2CMNDA%2CCD74%2CCSTA%2CCYBA%2CPILRA%2CDUSP1%2CMAFB%2CARPC1B%2CNCF2%2CSLC11A1%2CS100A11%2CPLAUR%2CAP1S2%2CLILRA5%2CRHOA%2CCTSB%2CTKT%2CACTB%2CGRN%2CTIMP1%2CSLC7A7%2CPFDN5%2CAPOBEC3A%2CFPR1%2CWARS1%2CHLA-DQB1%2CLAMTOR4%2CCSF1R%2CIGSF6%2CLRRC25%2CIFI30%2CCD14%2CLCP1%2CLSP1%2CHMOX1%2CZYX%2CNAMPT%2CMPEG1%2CVASP%2CIFITM2%2CPTPN6%2CLTA4H%2CCPVL%2CTMSB10%2CFCGR2A%2CARPC5%2CTBXAS1&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: No selection
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
milk,aggregated,47514,5.65%,HMOX1,2.1268604133702533,0.12696294979398476,2686
milk,aggregated,47514,7.43%,ZYX,1.7956328446091978,0.0700849056360758,3528
milk,aggregated,47514,39.86%,NAMPT,2.0621710070361177,0.11585455406537869,18938
milk,aggregated,47514,6.21%,MPEG1,2.0690975861174628,0.1170439788234857,2952
milk,aggregated,47514,15.34%,VASP,1.8658900612223899,0.08214939979604007,7289
milk,aggregated,47514,5.15%,IFITM2,2.2238506917816974,0.14361801675899827,2445
milk,aggregated,47514,,PTPN6,,,
milk,aggregated,47514,13.71%,LTA4H,1.957896740694551,0.09794868847667315,6515
milk,aggregated,47514,5.59%,CPVL,1.8549186749646893,0.08026540507188973,2655
milk,aggregated,47514,96.83%,TMSB10,3.318289628116238,0.331553901389052,46009
milk,aggregated,47514,5.00%,FCGR2A,1.957813896850021,0.09793446262021735,2377
milk,aggregated,47514,30.97%,ARPC5,1.9448817612053146,0.09571377010658695,14714
milk,aggregated,47514,1.95%,TBXAS1,1.7307668225518589,0.05894618164421281,928
mucosa,aggregated,109454,8.55%,TYROBP,2.5542728782719015,0.20035776153398802,9360
mucosa,aggregated,109454,8.03%,FCER1G,2.610836510013655,0.21007080793279193,8788
mucosa,aggregated,109454,10.73%,CTSS,2.0873619308263796,0.12018031257962437,11744
mucosa,aggregated,109454,5.21%,AIF1,2.549091875657664,0.1994680853014899,5702
mucosa,aggregated,109454,1.71%,FCN1,2.485777637343417,0.18859583195575472,1876
mucosa,aggregated,109454,4.32%,LST1,2.157624214616402,0.1322456768697792,4725
mucosa,aggregated,109454,33.01%,PSAP,2.0898410470120954,0.12060602376185224,36129
mucosa,aggregated,109454,6.69%,LYZ,3.5293086054804803,0.3677898546871862,7326
mucosa,aggregated,109454,17.82%,COTL1,2.1140074118589745,0.12475584610918379,19500
mucosa,aggregated,109454,3.48%,CD68,1.9161078188599658,0.09077273947487494,3808
mucosa,aggregated,109454,2.21%,SERPINA1,2.071586671939566,0.11747140198102049,2420
mucosa,aggregated,109454,21.08%,S100A9,3.0636761917659805,0.2878319541788727,23075
mucosa,aggregated,109454,3.47%,SPI1,1.9663864003336182,0.09940652375784449,3803
mucosa,aggregated,109454,22.94%,TYMP,2.0359271098789518,0.11134798008977545,25114
mucosa,aggregated,109454,43.91%,S100A4,3.077553076098718,0.2902148779276535,48056
mucosa,aggregated,109454,75.18%,FTL,3.0601045375557474,0.28721863353456073,82291
mucosa,aggregated,109454,3.55%,C1orf162,1.9342516275202912,0.09388837490955429,3881
mucosa,aggregated,109454,51.04%,SAT1,2.502855680597816,0.19152845529380524,55870
mucosa,aggregated,109454,30.21%,NPC2,2.0878674107817936,0.12026711305741225,33065
mucosa,aggregated,109454,49.56%,CST3,2.638599030253867,0.21483815824141544,54241
mucosa,aggregated,109454,7.76%,ITGB2,1.999383743894904,0.1050727923332312,8497
mucosa,aggregated,109454,22.53%,HLA-DPA1,2.572202017936083,0.20343653423804484,24657
mucosa,aggregated,109454,53.40%,OAZ1,2.150160839691718,0.13096407410307395,58453
mucosa,aggregated,109454,45.14%,SH3BGRL3,2.3063643516363417,0.15778717425515096,49409
mucosa,aggregated,109454,28.33%,HLA-DRA,2.974067519189834,0.2724444486799134,31006
mucosa,aggregated,109454,23.68%,S100A8,2.945715737472515,0.26757591102012585,25923
mucosa,aggregated,109454,9.76%,CFD,2.7583525354049625,0.23540210217738058,10680
mucosa,aggregated,109454,25.62%,EMP3,2.101436424527461,0.1225971695979718,28040
mucosa,aggregated,109454,2.89%,STXBP2,1.9211922403906991,0.09164583090692023,3161
mucosa,aggregated,109454,0.90%,CFP,1.8714873342803031,0.08311055754429962,990
mucosa,aggregated,109454,2.83%,CYBB,2.0813397543419567,0.11914619086901634,3102
mucosa,aggregated,109454,1.10%,LILRB2,1.9501599415851374,0.09662013360114721,1201
mucosa,aggregated,109454,7.22%,TNFRSF1B,1.994278456289557,0.10419611780115072,7900
mucosa,aggregated,109454,4.66%,FGL2,2.057217597587289,0.11500395988803858,5098
mucosa,aggregated,109454,1.98%,MS4A7,2.0988557627106417,0.12215402110848252,2166
mucosa,aggregated,109454,11.42%,HLA-DRB5,2.292750555177657,0.15544942767496686,12496
mucosa,aggregated,109454,77.42%,FTH1,3.405531994925655,0.34653506739038253,84740
mucosa,aggregated,109454,28.98%,HLA-DRB1,2.7251434114484803,0.22969946689883924,31716
mucosa,aggregated,109454,1.28%,FCGR3A,2.175617098468661,0.13533539565769562,1404
mucosa,aggregated,109454,6.71%,CARD16,1.8840599824141573,0.08526951924671479,7339
mucosa,aggregated,109454,22.13%,HLA-DPB1,2.583282366117511,0.20533923978730093,24219
mucosa,aggregated,109454,6.70%,RHOG,1.8410985316419028,0.07789222482870431,7336
mucosa,aggregated,109454,32.06%,SRGN,2.6256054320099187,0.2126069114359221,35086
mucosa,aggregated,109454,15.90%,LAPTM5,2.1649634243564697,0.13350595812366495,17404
mucosa,aggregated,109454,3.41%,ARRB2,1.9091697545837794,0.08958134249138282,3736
mucosa,aggregated,109454,36.46%,ARPC3,2.013341370248327,0.1074695810155232,39907
mucosa,aggregated,109454,4.01%,MS4A6A,2.3809439258658007,0.17059389904610975,4389
mucosa,aggregated,109454,10.44%,ASAH1,1.9155675460998338,0.09067996441384046,11429
mucosa,aggregated,109454,1.65%,HCK,2.025195501546944,0.10950515977479844,1808
mucosa,aggregated,109454,1.81%,C5AR1,2.16045896468624,0.13273245712255816,1984
mucosa,aggregated,109454,8.06%,VSIR,1.909378764526644,0.08961723345542354,8820
mucosa,aggregated,109454,3.04%,TNFSF13B,1.9290895716845542,0.09300195219761376,3331
mucosa,aggregated,109454,2.43%,CLEC7A,1.9632038238582863,0.09886001512640133,2655
mucosa,aggregated,109454,2.86%,MNDA,2.134080534124481,0.1282027812144806,3131
mucosa,aggregated,109454,42.32%,CD74,3.075231781289125,0.28981626766348556,46326
mucosa,aggregated,109454,8.88%,CSTA,2.427194687789441,0.17853603046007874,9717
mucosa,aggregated,109454,39.44%,CYBA,2.3334254537609747,0.1624340777945025,43167
mucosa,aggregated,109454,1.89%,PILRA,2.1132696972326173,0.1246291665418675,2071
mucosa,aggregated,109454,57.71%,DUSP1,2.6655868570614403,0.21947247902162348,63167
mucosa,aggregated,109454,4.75%,MAFB,1.9580404646666025,0.0979733686035704,5204
mucosa,aggregated,109454,33.86%,ARPC1B,2.034055989934697,0.11102667337242654,37058
mucosa,aggregated,109454,1.14%,NCF2,1.941187674860112,0.09507942554688897,1251
mucosa,aggregated,109454,1.03%,SLC11A1,2.158111409649756,0.1323293374802901,1126
mucosa,aggregated,109454,58.71%,S100A11,2.4485168675495657,0.18219745238360865,64258
mucosa,aggregated,109454,7.21%,PLAUR,2.164201019503546,0.13337503877702664,7896
mucosa,aggregated,109454,10.29%,AP1S2,1.8876152180787324,0.08588002051591125,11266
mucosa,aggregated,109454,0.36%,LILRA5,1.9183343333266387,0.09115507415983891,389
mucosa,aggregated,109454,38.69%,RHOA,1.9785196836332295,0.10149003820042869,42348
mucosa,aggregated,109454,23.25%,CTSB,2.004803619312824,0.10600348754831822,25452
mucosa,aggregated,109454,9.79%,TKT,1.856437199547279,0.08052616449051686,10713
mucosa,aggregated,109454,78.54%,ACTB,3.149813941787555,0.30262343656578833,85961
mucosa,aggregated,109454,21.23%,GRN,1.9390369513769363,0.09471010560862089,23240
mucosa,aggregated,109454,35.83%,TIMP1,2.316232532639739,0.1594817277519173,39216
mucosa,aggregated,109454,1.27%,SLC7A7,1.8837110780125899,0.08520960575571683,1390
mucosa,aggregated,109454,63.96%,PFDN5,2.2716898452341843,0.15183290506894578,70009
mucosa,aggregated,109454,0.52%,APOBEC3A,2.1709263270265815,0.1345299013982195,569
mucosa,aggregated,109454,1.43%,FPR1,2.0750788474569517,0.11807107462912761,1568
mucosa,aggregated,109454,3.82%,WARS1,1.9144701401544575,0.0904915190375883,4184
mucosa,aggregated,109454,13.82%,HLA-DQB1,2.448,0.18210869644032182,15125
mucosa,aggregated,109454,21.26%,LAMTOR4,1.8817662789511,0.08487564693908985,23272
mucosa,aggregated,109454,1.76%,CSF1R,2.022627448739319,0.10906417649089398,1931
mucosa,aggregated,109454,1.69%,IGSF6,1.951536041540046,0.09685643601490387,1851
mucosa,aggregated,109454,0.33%,LRRC25,1.8340418791967976,0.07668046401156878,363
mucosa,aggregated,109454,6.67%,IFI30,2.3781491232199095,0.17011397852228308,7303
mucosa,aggregated,109454,4.62%,CD14,2.2516310137722333,0.1483884239651644,5060
mucosa,aggregated,109454,12.32%,LCP1,2.1092142072424536,0.1239327621344527,13483
mucosa,aggregated,109454,9.47%,LSP1,2.002477915460685,0.10560412016807573,10365
mucosa,aggregated,109454,1.76%,HMOX1,2.0813482662838365,0.11914765253058007,1921
mucosa,aggregated,109454,5.78%,ZYX,1.8479864056814586,0.07907500319839546,6321
mucosa,aggregated,109454,21.76%,NAMPT,2.1649641820462753,0.1335060882333487,23814
mucosa,aggregated,109454,1.90%,MPEG1,1.9634271474984977,0.09889836402325482,2080
mucosa,aggregated,109454,8.39%,VASP,1.8529142378513836,0.07992120527273414,9178
mucosa,aggregated,109454,46.56%,IFITM2,2.2913446586940314,0.15520800863313947,50966
mucosa,aggregated,109454,4.35%,PTPN6,1.9052155823266808,0.08890233625682184,4760
mucosa,aggregated,109454,4.53%,LTA4H,1.877241659308779,0.08409868408911848,4955
mucosa,aggregated,109454,3.93%,CPVL,2.1710085590560335,0.13454402219444384,4301
mucosa,aggregated,109454,75.42%,TMSB10,3.3076157797187125,0.329720999548302,82549
mucosa,aggregated,109454,2.09%,FCGR2A,2.0495521061269146,0.1136876498858063,2285
mucosa,aggregated,109454,25.89%,ARPC5,1.9508608608111924,0.09674049470164317,28341
mucosa,aggregated,109454,2.46%,TBXAS1,2.284522465297154,0.15403650887322273,2688
musculature,aggregated,406318,5.70%,TYROBP,2.6559087115974593,0.21781055822461373,23143
musculature,aggregated,406318,5.10%,FCER1G,2.5885434253050987,0.20624266324902626,20731
musculature,aggregated,406318,5.47%,CTSS,2.273364191887939,0.1521204220871219,22220
musculature,aggregated,406318,3.19%,AIF1,2.5195409010191474,0.19439362351473174,12952
musculature,aggregated,406318,1.47%,FCN1,2.4209129910938545,0.17745734421613293,5972
musculature,aggregated,406318,1.91%,LST1,2.128854646620054,0.12730539739660313,7759
musculature,aggregated,406318,36.92%,PSAP,2.098830731718699,0.12214972281329423,150003
musculature,aggregated,406318,3.36%,LYZ,3.0811111568584395,0.29082586775354824,13662
musculature,aggregated,406318,5.51%,COTL1,2.0998242771615407,0.12232033337503648,22403
musculature,aggregated,406318,2.88%,CD68,2.0709996520074236,0.1173705995455624,11719
musculature,aggregated,406318,1.50%,SERPINA1,2.1612915119213723,0.1328754212441152,6092
musculature,aggregated,406318,3.39%,S100A9,3.357087008957773,0.33821614616828394,13759
musculature,aggregated,406318,2.45%,SPI1,1.9420319476146282,0.09522440316210472,9967
musculature,aggregated,406318,6.17%,TYMP,2.0146786396604015,0.10769921548995869,25059
musculature,aggregated,406318,32.15%,S100A4,2.74487839845036,0.23308833777799737,130611
musculature,aggregated,406318,53.18%,FTL,3.169371942499317,0.305981915548335,216067
musculature,aggregated,406318,3.55%,C1orf162,1.964366902798947,0.09905973779922557,14434
musculature,aggregated,406318,34.62%,SAT1,2.4095177038016433,0.17550055765931705,140676
musculature,aggregated,406318,12.71%,NPC2,2.0625891205721145,0.11592635207498399,51633
musculature,aggregated,406318,47.23%,CST3,2.6743897299818147,0.22098409895276125,191913
musculature,aggregated,406318,4.49%,ITGB2,2.0640438528806584,0.11617615715248038,18225
musculature,aggregated,406318,6.21%,HLA-DPA1,2.440299739965494,0.18078641601569342,25213
musculature,aggregated,406318,39.53%,OAZ1,2.1768417881916338,0.13554569806822117,160598
musculature,aggregated,406318,20.50%,SH3BGRL3,2.234118329570835,0.14538116454815253,83278
musculature,aggregated,406318,7.57%,HLA-DRA,2.903894945943749,0.26039448938849885,30755
musculature,aggregated,406318,2.48%,S100A8,3.48848476108961,0.36077962775274114,10077
musculature,aggregated,406318,16.91%,CFD,3.7772907754205227,0.4103730879155738,68724
musculature,aggregated,406318,13.87%,EMP3,2.115618871896573,0.12503256430483425,56349
musculature,aggregated,406318,1.37%,STXBP2,2.0699070717053396,0.11718298282361972,5581
musculature,aggregated,406318,0.74%,CFP,1.8796547752838084,0.08451306178569509,3017
musculature,aggregated,406318,2.38%,CYBB,2.1536149693354725,0.13155721355441696,9661
musculature,aggregated,406318,0.65%,LILRB2,1.8593501627849474,0.0810263754248971,2654
musculature,aggregated,406318,4.51%,TNFRSF1B,1.9969363580583583,0.10465252985265577,18335
musculature,aggregated,406318,5.14%,FGL2,2.005277605013874,0.10608487986640147,20902
musculature,aggregated,406318,2.12%,MS4A7,2.1713503205314573,0.13460270910979735,8599
musculature,aggregated,406318,4.10%,HLA-DRB5,2.2403590275691108,0.1464528105396073,16640
musculature,aggregated,406318,55.35%,FTH1,3.3027018494061355,0.3288771846860516,224883
musculature,aggregated,406318,7.40%,HLA-DRB1,2.5468822744504673,0.1990886549433697,30071
musculature,aggregated,406318,2.41%,FCGR3A,2.3101465053419896,0.15843664164787583,9781
musculature,aggregated,406318,2.30%,CARD16,1.875452831769437,0.08379150853560355,9325
musculature,aggregated,406318,5.89%,HLA-DPB1,2.374770268611018,0.16953376521948788,23924
musculature,aggregated,406318,3.72%,RHOG,1.8439091884667504,0.0783748678151996,15128
musculature,aggregated,406318,14.16%,SRGN,2.8998563742873036,0.2597009901792713,57528
musculature,aggregated,406318,6.68%,LAPTM5,2.2446265307109687,0.1471856216188738,27132
musculature,aggregated,406318,2.42%,ARRB2,1.8996910247942282,0.0879536651408906,9841
musculature,aggregated,406318,16.40%,ARPC3,1.9778108535102599,0.10136831864916813,66619
musculature,aggregated,406318,3.64%,MS4A6A,2.3461378711240966,0.16461704051961015,14803
musculature,aggregated,406318,19.18%,ASAH1,1.997795268770291,0.10480002108227696,77929
musculature,aggregated,406318,1.07%,HCK,1.9430572551820164,0.0954004678819331,4354
musculature,aggregated,406318,3.01%,C5AR1,2.332441618702462,0.16226513468958073,12227
musculature,aggregated,406318,4.20%,VSIR,1.8541247021627565,0.08012906491078106,17050
musculature,aggregated,406318,1.69%,TNFSF13B,1.8989099293474305,0.087819536265445,6869
musculature,aggregated,406318,1.26%,CLEC7A,1.9560030984029544,0.09762351424590608,5111
musculature,aggregated,406318,1.69%,MNDA,2.0852704824306665,0.11982117129603402,6887
musculature,aggregated,406318,13.95%,CD74,2.8784813789910038,0.25603049882830803,56690
musculature,aggregated,406318,0.85%,CSTA,1.9972019472304847,0.10469813654148477,3446
musculature,aggregated,406318,13.51%,CYBA,2.2343695922437976,0.14542431110585438,54898
musculature,aggregated,406318,1.72%,PILRA,1.937859100385581,0.09450784629503678,6970
musculature,aggregated,406318,41.92%,DUSP1,2.5553489450634608,0.20054254257354973,170342
musculature,aggregated,406318,8.52%,MAFB,2.0366103421372017,0.11146530400306022,34606
musculature,aggregated,406318,6.96%,ARPC1B,1.9111004618172176,0.08991288147435532,28285
musculature,aggregated,406318,1.22%,NCF2,1.9666879302627598,0.09945830215506184,4957
musculature,aggregated,406318,1.60%,SLC11A1,2.124178748410772,0.1265024571527695,6489
musculature,aggregated,406318,30.80%,S100A11,2.2722730941023244,0.15193305994132314,125151
musculature,aggregated,406318,5.20%,PLAUR,2.333125894039344,0.16238263771921355,21147
musculature,aggregated,406318,12.13%,AP1S2,1.9281720630619659,0.09284439859739249,49269
musculature,aggregated,406318,0.40%,LILRA5,1.9667249553027997,0.09946466005537254,1643
musculature,aggregated,406318,32.35%,RHOA,1.9897697230780935,0.10342188295210997,131445
musculature,aggregated,406318,8.79%,CTSB,2.169791914626974,0.13433510131319187,35708
musculature,aggregated,406318,5.33%,TKT,1.8466866378015527,0.07885180844698983,21638
musculature,aggregated,406318,68.20%,ACTB,2.8671465330884076,0.25408409120232917,277091
musculature,aggregated,406318,8.52%,GRN,1.978537641265391,0.10149312186583394,34598
musculature,aggregated,406318,21.47%,TIMP1,2.2873621755554536,0.1545241408842639,87226
musculature,aggregated,406318,0.85%,SLC7A7,1.8880374348015068,0.08595252312036532,3451
musculature,aggregated,406318,25.63%,PFDN5,2.2175517927952146,0.14253637655604215,104153
musculature,aggregated,406318,0.47%,APOBEC3A,2.111280497147947,0.1242875832289869,1912
musculature,aggregated,406318,1.35%,FPR1,2.1851753005355516,0.1369767199027285,5485
musculature,aggregated,406318,4.53%,WARS1,2.063323485465906,0.11605245642980366,18405
musculature,aggregated,406318,2.80%,HLA-DQB1,2.1751050625219954,0.13524746939209573,11366
musculature,aggregated,406318,11.29%,LAMTOR4,1.8502426747912533,0.07946244731888051,45869
musculature,aggregated,406318,2.13%,CSF1R,2.0578783874652937,0.11511743001976955,8644
musculature,aggregated,406318,1.02%,IGSF6,1.9418938232539875,0.09520068459449518,4138
musculature,aggregated,406318,0.48%,LRRC25,1.8527688122091521,0.07989623293685197,1934
musculature,aggregated,406318,0.88%,IFI30,2.1053615796472562,0.12327119304072279,3572
musculature,aggregated,406318,3.36%,CD14,2.4422648010656216,0.18112385420794325,13654
musculature,aggregated,406318,6.12%,LCP1,2.171676374457352,0.1346586987415308,24878
musculature,aggregated,406318,7.46%,LSP1,1.9310295284924954,0.09333507950763582,30315
musculature,aggregated,406318,3.67%,HMOX1,2.1992019995812395,0.13938536967392512,14925
musculature,aggregated,406318,4.67%,ZYX,1.858091432624954,0.08081022762690195,18987
musculature,aggregated,406318,22.09%,NAMPT,2.2481681742733968,0.14779378886681407,89767
musculature,aggregated,406318,1.19%,MPEG1,1.9460961637487126,0.09592230601362885,4855
musculature,aggregated,406318,4.29%,VASP,1.8677424134554688,0.082467483742081,17426
musculature,aggregated,406318,29.56%,IFITM2,2.254366715651175,0.14885819576844556,120106
musculature,aggregated,406318,1.51%,PTPN6,1.853323397051042,0.07999146565327202,6142
musculature,aggregated,406318,3.21%,LTA4H,1.8686060050195792,0.08261577876263619,13024
musculature,aggregated,406318,3.10%,CPVL,2.0365987439407185,0.11146331237315396,12584
musculature,aggregated,406318,42.17%,TMSB10,2.972073664843855,0.2721020661422544,171347
musculature,aggregated,406318,2.18%,FCGR2A,2.0456992447652107,0.11302604064994169,8859
musculature,aggregated,406318,10.94%,ARPC5,1.8988362566107797,0.087806885261834,44435
musculature,aggregated,406318,1.60%,TBXAS1,2.0488440235754877,0.1135660587067322,6511
neck,aggregated,12648,4.12%,TYROBP,2.6444534623920344,0.21584347507213608,521
neck,aggregated,12648,3.72%,FCER1G,2.390977215615048,0.17231680484027828,471
neck,aggregated,12648,6.89%,CTSS,1.9130394078286452,0.0902458352114802,871
neck,aggregated,12648,3.00%,AIF1,2.4996656755029685,0.19098067102775704,379
neck,aggregated,12648,0.27%,FCN1,1.8562815049115349,0.08049942877404213,34
neck,aggregated,12648,2.10%,LST1,1.88990743385171,0.08627363735898544,265
neck,aggregated,12648,24.34%,PSAP,1.9090237990723449,0.08955627916692734,3079
neck,aggregated,12648,3.20%,LYZ,2.4746211299189813,0.18668004842267313,405
neck,aggregated,12648,6.74%,COTL1,1.9955177441291765,0.10440892698466735,853
neck,aggregated,12648,2.60%,CD68,2.10120537940492,0.1225574947764239,329
neck,aggregated,12648,1.06%,SERPINA1,1.7418425830442514,0.060848099400410145,134
neck,aggregated,12648,1.00%,S100A9,2.0161120797705463,0.10794536429389882,127
neck,aggregated,12648,2.13%,SPI1,1.8122769956235532,0.07294302146232316,270
neck,aggregated,12648,41.94%,TYMP,1.8469764299599434,0.0789015712467568,5305
neck,aggregated,12648,11.90%,S100A4,2.1442329280004153,0.12994613944200917,1505
neck,aggregated,12648,95.46%,FTL,2.411084445399205,0.17576959685223043,12074
neck,aggregated,12648,2.00%,C1orf162,1.8025006079391057,0.07126423061619654,253
neck,aggregated,12648,34.64%,SAT1,1.8498724071273682,0.07939886535130615,4381
neck,aggregated,12648,9.16%,NPC2,2.005798023599417,0.10617424558979167,1158
neck,aggregated,12648,85.10%,CST3,2.8067658253205128,0.24371558058724319,10764
neck,aggregated,12648,5.50%,ITGB2,1.8724863337374282,0.08328210466354644,696
neck,aggregated,12648,12.86%,HLA-DPA1,2.277118966560387,0.15276518798152294,1627
neck,aggregated,12648,85.95%,OAZ1,1.9870875638165761,0.10296130542987726,10871
neck,aggregated,12648,16.98%,SH3BGRL3,2.1183909268796555,0.12550857862431153,2148
neck,aggregated,12648,32.22%,HLA-DRA,2.3872699386503067,0.17168019520148864,4075
neck,aggregated,12648,0.41%,S100A8,2.162679965679462,0.13311384503975285,52
neck,aggregated,12648,2.96%,CFD,2.0459417317708333,0.11306768025942561,375
neck,aggregated,12648,7.73%,EMP3,1.8421062945344453,0.0780652767957164,978
neck,aggregated,12648,2.84%,STXBP2,1.6803763981981197,0.05029319182139002,359
neck,aggregated,12648,0.16%,CFP,1.9736946105957032,0.10066148181449713,20
neck,aggregated,12648,1.87%,CYBB,1.9128107642322654,0.09020657277743838,237
neck,aggregated,12648,0.35%,LILRB2,1.7399796572598545,0.06052819977543577,44
neck,aggregated,12648,1.68%,TNFRSF1B,1.8156945570459906,0.0735298814577784,212
neck,aggregated,12648,1.52%,FGL2,1.8040709495544434,0.07153388800031546,192
neck,aggregated,12648,2.88%,MS4A7,2.121229569990556,0.1259960273859417,364
neck,aggregated,12648,4.77%,HLA-DRB5,2.540972505635883,0.19807383575770748,603
neck,aggregated,12648,98.32%,FTH1,3.4476879774829112,0.3537740476672368,12435
neck,aggregated,12648,33.59%,HLA-DRB1,2.148900263727048,0.13074760934547214,4248
